Date,Close,Volume,Open,High,Low,Company,day,month,year,quarter
1/7/2022,180.41,7386150,186.6,188.3582,180.12,Qualcomm Incorporated,7,1,2022,1
1/6/2022,185.95,9117654,184.52,188.47,183,Qualcomm Incorporated,6,1,2022,1
1/5/2022,186.5,17141230,186.5,193.58,184.73,Qualcomm Incorporated,5,1,2022,1
1/4/2022,187.23,8484173,187,188.93,181.01,Qualcomm Incorporated,4,1,2022,1
1/3/2022,186.21,6004749,182.91,186.88,182.24,Qualcomm Incorporated,3,1,2022,1
12/31/2021,182.87,4113292,183.31,185.145,182.6,Qualcomm Incorporated,31,12,2021,4
12/30/2021,182.73,4108415,185.88,186.5199,182.31,Qualcomm Incorporated,30,12,2021,4
12/29/2021,186.2,5417175,184.685,187.39,184.56,Qualcomm Incorporated,29,12,2021,4
12/28/2021,184.82,5402761,186.59,186.73,183.49,Qualcomm Incorporated,28,12,2021,4
12/27/2021,186.33,4867720,183.21,186.41,183.02,Qualcomm Incorporated,27,12,2021,4
12/23/2021,182.74,4918896,181.53,183.71,181.38,Qualcomm Incorporated,23,12,2021,4
12/22/2021,181.38,5227183,179,181.52,177.63,Qualcomm Incorporated,22,12,2021,4
12/21/2021,179.58,7702376,179.38,180.15,174.22,Qualcomm Incorporated,21,12,2021,4
12/20/2021,176.67,6306381,174.29,177.08,173.46,Qualcomm Incorporated,20,12,2021,4
12/17/2021,176.8,16264960,175.725,180.1195,175.02,Qualcomm Incorporated,17,12,2021,4
12/16/2021,178.15,14872970,190.304,192.68,176.11,Qualcomm Incorporated,16,12,2021,4
12/15/2021,189.28,11082020,183.97,189.78,179.98,Qualcomm Incorporated,15,12,2021,4
12/14/2021,181.98,8542798,181.2,183.9,179.41,Qualcomm Incorporated,14,12,2021,4
12/13/2021,183.32,16346800,186.85,191.3,183.11,Qualcomm Incorporated,13,12,2021,4
12/10/2021,183.88,6854798,185.55,185.55,181.15,Qualcomm Incorporated,10,12,2021,4
12/9/2021,182.26,9398943,181.77,187.84,181.51,Qualcomm Incorporated,9,12,2021,4
12/8/2021,182.63,4799371,183.01,183.72,180.78,Qualcomm Incorporated,8,12,2021,4
12/7/2021,183.72,9910069,179.07,184.78,178.5,Qualcomm Incorporated,7,12,2021,4
12/6/2021,175.45,8577475,176.88,176.9802,172.27,Qualcomm Incorporated,6,12,2021,4
12/3/2021,176.51,12111800,178.04,180.27,173.71,Qualcomm Incorporated,3,12,2021,4
12/2/2021,177.03,13101410,172.09,177.89,171.21,Qualcomm Incorporated,2,12,2021,4
12/1/2021,175.63,10670610,180.885,183.15,175.32,Qualcomm Incorporated,1,12,2021,4
11/30/2021,180.56,19309180,183.22,186.81,180.34,Qualcomm Incorporated,30,11,2021,4
11/29/2021,183.74,10440510,179.48,184.07,179,Qualcomm Incorporated,29,11,2021,4
11/26/2021,175.74,7835917,175.665,180.25,175.06,Qualcomm Incorporated,26,11,2021,4
11/24/2021,180.71,7886158,179.52,180.78,177.33,Qualcomm Incorporated,24,11,2021,4
11/23/2021,180.94,10698650,180.34,181.33,177.02,Qualcomm Incorporated,23,11,2021,4
11/22/2021,181.4,16062820,181.11,188.77,180.98,Qualcomm Incorporated,22,11,2021,4
11/19/2021,185,11891470,184.69,186.6,182.3,Qualcomm Incorporated,19,11,2021,4
11/18/2021,186.32,15542570,185.24,188.7221,182.75,Qualcomm Incorporated,18,11,2021,4
11/17/2021,183.54,21678880,180.79,186.33,178.63,Qualcomm Incorporated,17,11,2021,4
11/16/2021,181.81,33338220,168.11,183.73,167.06,Qualcomm Incorporated,16,11,2021,4
11/15/2021,168.51,12350190,166.5,169.94,165.81,Qualcomm Incorporated,15,11,2021,4
11/12/2021,164.94,7370988,165,166.02,164.33,Qualcomm Incorporated,12,11,2021,4
11/11/2021,164.42,7624181,161.8,165.5649,161.39,Qualcomm Incorporated,11,11,2021,4
11/10/2021,159.8,11327140,165.09,166.12,159.03,Qualcomm Incorporated,10,11,2021,4
11/9/2021,166.74,12353900,166.51,169.52,164.38,Qualcomm Incorporated,9,11,2021,4
11/8/2021,165.85,14541400,163.21,167.71,161.2775,Qualcomm Incorporated,8,11,2021,4
11/5/2021,163.03,27226580,157.075,168.55,155.91,Qualcomm Incorporated,5,11,2021,4
11/4/2021,156.11,48321480,156.325,159.58,153.3,Qualcomm Incorporated,4,11,2021,4
11/3/2021,138.48,13216020,135.75,138.85,135.04,Qualcomm Incorporated,3,11,2021,4
11/2/2021,135.23,7321923,134.55,135.73,134.12,Qualcomm Incorporated,2,11,2021,4
11/1/2021,134.81,6903023,132.44,134.87,132.44,Qualcomm Incorporated,1,11,2021,4
10/29/2021,133.04,5251108,132.862,133.68,132.45,Qualcomm Incorporated,29,10,2021,4
10/28/2021,133.69,5016737,131.99,133.83,131.87,Qualcomm Incorporated,28,10,2021,4
10/27/2021,131.2,5090364,131.94,132.36,130.51,Qualcomm Incorporated,27,10,2021,4
10/26/2021,131.94,5802241,132.9,133.788,131.066,Qualcomm Incorporated,26,10,2021,4
10/25/2021,131.93,4876260,131.82,133.17,131.3,Qualcomm Incorporated,25,10,2021,4
10/22/2021,131.62,5216154,132.9,133.69,131.43,Qualcomm Incorporated,22,10,2021,4
10/21/2021,133.05,4579172,132,133.26,131.4,Qualcomm Incorporated,21,10,2021,4
10/20/2021,132.16,4804076,132.5,133.005,131.261,Qualcomm Incorporated,20,10,2021,4
10/19/2021,132.5,7330727,131.017,132.8,130.32,Qualcomm Incorporated,19,10,2021,4
10/18/2021,130.12,5289973,129.32,130.27,128.2404,Qualcomm Incorporated,18,10,2021,4
10/15/2021,130.2,7609677,129.02,130.4763,128.68,Qualcomm Incorporated,15,10,2021,4
10/14/2021,128.66,10639840,126.16,129.3,125.99,Qualcomm Incorporated,14,10,2021,4
10/13/2021,125.04,12380250,125.2,126.3199,123.52,Qualcomm Incorporated,13,10,2021,4
10/12/2021,122.95,10531460,125.38,125.47,122.165,Qualcomm Incorporated,12,10,2021,4
10/11/2021,124.94,6288235,126.055,127.23,124.88,Qualcomm Incorporated,11,10,2021,4
10/8/2021,126.55,6920524,128.5912,128.5912,126.21,Qualcomm Incorporated,8,10,2021,4
10/7/2021,127.84,8010556,129.265,130.72,127.59,Qualcomm Incorporated,7,10,2021,4
10/6/2021,128.06,8513727,126.55,128.27,126.07,Qualcomm Incorporated,6,10,2021,4
10/5/2021,127.53,9244310,126.13,128.77,125.69,Qualcomm Incorporated,5,10,2021,4
10/4/2021,126.68,8470312,128.92,129.79,125.92,Qualcomm Incorporated,4,10,2021,4
10/1/2021,128.71,6863724,129.8,130.02,126.47,Qualcomm Incorporated,1,10,2021,4
9/30/2021,128.98,6982505,130.35,131.08,128.695,Qualcomm Incorporated,30,9,2021,3
9/29/2021,129.28,7037221,130.59,131.45,128.89,Qualcomm Incorporated,29,9,2021,3
9/28/2021,129.9,8851657,131.75,132.7399,129.7,Qualcomm Incorporated,28,9,2021,3
9/27/2021,133.48,4319466,132.43,134.04,132.02,Qualcomm Incorporated,27,9,2021,3
9/24/2021,133.88,4554621,133.11,134.55,132.8001,Qualcomm Incorporated,24,9,2021,3
9/23/2021,133.91,5918870,133.75,135.16,133.22,Qualcomm Incorporated,23,9,2021,3
9/22/2021,133.01,5163043,132.59,133.49,131.98,Qualcomm Incorporated,22,9,2021,3
9/21/2021,131.75,6175312,133.587,133.91,131.28,Qualcomm Incorporated,21,9,2021,3
9/20/2021,132.76,9647058,131.47,133.12,130.61,Qualcomm Incorporated,20,9,2021,3
9/17/2021,133.6,14550480,137.81,138,133.14,Qualcomm Incorporated,17,9,2021,3
9/16/2021,138.4,6719871,137.32,138.96,137.32,Qualcomm Incorporated,16,9,2021,3
9/15/2021,138.24,11289100,140.805,141,137.52,Qualcomm Incorporated,15,9,2021,3
9/14/2021,141.14,6442067,144.47,144.81,140.62,Qualcomm Incorporated,14,9,2021,3
9/13/2021,143.41,4312803,144.02,144.73,142.03,Qualcomm Incorporated,13,9,2021,3
9/10/2021,142.68,6263271,143.13,146,142.54,Qualcomm Incorporated,10,9,2021,3
9/9/2021,141.58,6190783,142.47,143.54,141.45,Qualcomm Incorporated,9,9,2021,3
9/8/2021,142.52,5981277,143.36,143.62,141.49,Qualcomm Incorporated,8,9,2021,3
9/7/2021,143.75,6362270,144.675,144.76,143.12,Qualcomm Incorporated,7,9,2021,3
9/3/2021,144.63,5506586,145.12,145.99,144.2301,Qualcomm Incorporated,3,9,2021,3
9/2/2021,145.12,6007588,146.7,146.89,144.51,Qualcomm Incorporated,2,9,2021,3
9/1/2021,146.45,6451408,146.84,148.1,146.22,Qualcomm Incorporated,1,9,2021,3
8/31/2021,146.69,7820509,146.8,147.53,144.56,Qualcomm Incorporated,31,8,2021,3
8/30/2021,145.94,5263612,145.59,147.86,145.555,Qualcomm Incorporated,30,8,2021,3
8/27/2021,144.85,6274499,142.2,144.95,141.92,Qualcomm Incorporated,27,8,2021,3
8/26/2021,142.38,6825131,143.19,143.76,141.62,Qualcomm Incorporated,26,8,2021,3
8/25/2021,143.87,5721635,144.46,145.43,143.465,Qualcomm Incorporated,25,8,2021,3
8/24/2021,144.46,7066814,144.59,145.5925,143.8433,Qualcomm Incorporated,24,8,2021,3
8/23/2021,144.14,6936893,142.653,144.61,142.35,Qualcomm Incorporated,23,8,2021,3
8/20/2021,142.09,6140962,140.61,142.26,140.3,Qualcomm Incorporated,20,8,2021,3
8/19/2021,140.61,8660978,140.65,141.45,138.96,Qualcomm Incorporated,19,8,2021,3
8/18/2021,142.18,6546524,143.84,144.655,141.98,Qualcomm Incorporated,18,8,2021,3
8/17/2021,144.41,7256805,146.95,147,143.5701,Qualcomm Incorporated,17,8,2021,3
8/16/2021,148.13,4410945,148.4,149.08,146.72,Qualcomm Incorporated,16,8,2021,3
8/13/2021,148.64,5764041,147,149.31,146.93,Qualcomm Incorporated,13,8,2021,3
8/12/2021,147.15,5778056,147.76,148,146.39,Qualcomm Incorporated,12,8,2021,3
8/11/2021,146.68,6215983,146.06,146.79,144.4,Qualcomm Incorporated,11,8,2021,3
8/10/2021,145.87,4197116,147.32,147.5,142.4,Qualcomm Incorporated,10,8,2021,3
8/9/2021,146.92,4966607,146.79,147.7178,145.75,Qualcomm Incorporated,9,8,2021,3
8/6/2021,146.28,5733256,146.13,148.23,145.92,Qualcomm Incorporated,6,8,2021,3
8/5/2021,146.83,7169204,147.24,147.47,144.5673,Qualcomm Incorporated,5,8,2021,3
8/4/2021,148.22,5556400,148.02,149.2,147.33,Qualcomm Incorporated,4,8,2021,3
8/3/2021,147.95,6223384,148.91,149.58,146.56,Qualcomm Incorporated,3,8,2021,3
8/2/2021,148.86,10823830,150,152.28,148.21,Qualcomm Incorporated,2,8,2021,3
7/30/2021,149.8,8404794,149.2,150.41,148.36,Qualcomm Incorporated,30,7,2021,3
7/29/2021,150.99,19446920,146.5,151.52,146.41,Qualcomm Incorporated,29,7,2021,3
7/28/2021,142.44,9303418,141.27,142.91,140.14,Qualcomm Incorporated,28,7,2021,3
7/27/2021,140.93,7575761,142.49,143,138.21,Qualcomm Incorporated,27,7,2021,3
7/26/2021,143.5,6253904,143.95,144.3781,142.24,Qualcomm Incorporated,26,7,2021,3
7/23/2021,144.88,6310362,143.45,144.99,142.03,Qualcomm Incorporated,23,7,2021,3
7/22/2021,142.44,3862571,142,142.85,141.5,Qualcomm Incorporated,22,7,2021,3
7/21/2021,142.17,6162215,139.65,142.22,139.65,Qualcomm Incorporated,21,7,2021,3
7/20/2021,139.55,6020445,139.02,140.42,137.2,Qualcomm Incorporated,20,7,2021,3
7/19/2021,138.79,9371342,138.325,138.895,136.81,Qualcomm Incorporated,19,7,2021,3
7/16/2021,139.71,5914325,141.87,142.51,139.53,Qualcomm Incorporated,16,7,2021,3
7/15/2021,141.46,6667440,144.12,144.14,140.72,Qualcomm Incorporated,15,7,2021,3
7/14/2021,143.75,11305730,143.5,146.34,142.5,Qualcomm Incorporated,14,7,2021,3
7/13/2021,141.18,5657645,142.44,142.66,140.42,Qualcomm Incorporated,13,7,2021,3
7/12/2021,142.47,6786522,141.4,143.02,141.2,Qualcomm Incorporated,12,7,2021,3
7/9/2021,141.43,7356808,137.89,141.73,137.81,Qualcomm Incorporated,9,7,2021,3
7/8/2021,138.29,7501092,137.72,138.87,135.6,Qualcomm Incorporated,8,7,2021,3
7/7/2021,139.97,5034862,142.24,142.36,139.0612,Qualcomm Incorporated,7,7,2021,3
7/6/2021,141.19,7095210,143,143.18,139.68,Qualcomm Incorporated,6,7,2021,3
7/2/2021,142.58,5399721,141.99,142.68,141.25,Qualcomm Incorporated,2,7,2021,3
7/1/2021,140.8,6094085,142.91,143.02,140.35,Qualcomm Incorporated,1,7,2021,3
6/30/2021,142.93,6449659,142.35,143.628,141.84,Qualcomm Incorporated,30,6,2021,2
6/29/2021,142.62,6885355,139.632,142.95,139.25,Qualcomm Incorporated,29,6,2021,2
6/28/2021,139.72,6645474,138.23,140.17,137.98,Qualcomm Incorporated,28,6,2021,2
6/25/2021,137.65,7949190,138.45,139.47,136.97,Qualcomm Incorporated,25,6,2021,2
6/24/2021,137.92,7941660,136.619,138.51,136.35,Qualcomm Incorporated,24,6,2021,2
6/23/2021,135.52,6613763,134.89,136.23,134.81,Qualcomm Incorporated,23,6,2021,2
6/22/2021,135.08,5976376,134.22,135.31,133.29,Qualcomm Incorporated,22,6,2021,2
6/21/2021,133.96,6371423,133.05,135.1,132.66,Qualcomm Incorporated,21,6,2021,2
6/18/2021,133,12753570,134.55,134.58,132.24,Qualcomm Incorporated,18,6,2021,2
6/17/2021,135.35,6618346,134.31,136.62,134.09,Qualcomm Incorporated,17,6,2021,2
6/16/2021,134.95,7404737,136.47,137.05,133.66,Qualcomm Incorporated,16,6,2021,2
6/15/2021,135.58,5723574,137.14,137.38,135.23,Qualcomm Incorporated,15,6,2021,2
6/14/2021,137.31,7912621,135.195,137.31,134.7869,Qualcomm Incorporated,14,6,2021,2
6/11/2021,134.62,6529894,133.8,134.65,133.65,Qualcomm Incorporated,11,6,2021,2
6/10/2021,134.22,5522273,133.05,135.1,132.58,Qualcomm Incorporated,10,6,2021,2
6/9/2021,132.89,6717243,135.105,135.35,132.79,Qualcomm Incorporated,9,6,2021,2
6/8/2021,134.2,9657889,134.06,135.3895,133,Qualcomm Incorporated,8,6,2021,2
6/7/2021,133.32,5563253,133.7,133.77,132.64,Qualcomm Incorporated,7,6,2021,2
6/4/2021,134.34,7416675,132.525,135.05,132.2,Qualcomm Incorporated,4,6,2021,2
6/3/2021,131.78,6643997,132.65,133.39,131.42,Qualcomm Incorporated,3,6,2021,2
6/2/2021,133.82,6025988,133.18,134.73,132.47,Qualcomm Incorporated,2,6,2021,2
6/1/2021,133.94,7059614,135.104,136.07,133.53,Qualcomm Incorporated,1,6,2021,2
5/28/2021,134.54,7044084,134.154,135.64,133.95,Qualcomm Incorporated,28,5,2021,2
5/27/2021,133.64,7379260,132.73,134.64,132.71,Qualcomm Incorporated,27,5,2021,2
5/26/2021,133.09,6663325,133.87,134.52,132.22,Qualcomm Incorporated,26,5,2021,2
5/25/2021,133.75,7271428,133.54,134.3,132.8,Qualcomm Incorporated,25,5,2021,2
5/24/2021,132.91,8229331,131.33,134,131.33,Qualcomm Incorporated,24,5,2021,2
5/21/2021,131.46,8673957,132.14,132.6897,130.49,Qualcomm Incorporated,21,5,2021,2
5/20/2021,132.64,9208354,131.529,133.28,131.46,Qualcomm Incorporated,20,5,2021,2
5/19/2021,130.66,8112930,127.185,130.83,126.45,Qualcomm Incorporated,19,5,2021,2
5/18/2021,128.91,8651133,130.64,131.24,128.79,Qualcomm Incorporated,18,5,2021,2
5/17/2021,129.8,5913245,129.29,129.83,127.71,Qualcomm Incorporated,17,5,2021,2
5/14/2021,130.15,9391122,128.63,131.42,127.81,Qualcomm Incorporated,14,5,2021,2
5/13/2021,127.11,10635090,127.12,128.48,125.87,Qualcomm Incorporated,13,5,2021,2
5/12/2021,124.62,13529630,126.029,127.13,123.68,Qualcomm Incorporated,12,5,2021,2
5/11/2021,128.37,11947960,125.25,128.56,124.77,Qualcomm Incorporated,11,5,2021,2
5/10/2021,128.94,19537230,136.02,136.68,128.82,Qualcomm Incorporated,10,5,2021,2
5/7/2021,137.85,6893704,136.937,138.69,136.29,Qualcomm Incorporated,7,5,2021,2
5/6/2021,136,8352536,134.49,136.54,133.095,Qualcomm Incorporated,6,5,2021,2
5/5/2021,134.65,6285459,136.08,136.45,134.11,Qualcomm Incorporated,5,5,2021,2
5/4/2021,134.12,11996280,136,136,132.42,Qualcomm Incorporated,4,5,2021,2
5/3/2021,137.43,7920307,139.7,139.76,136.87,Qualcomm Incorporated,3,5,2021,2
4/30/2021,138.8,11374600,141.07,142.09,138.26,Qualcomm Incorporated,30,4,2021,2
4/29/2021,142.68,20502140,145.01,145.2965,140.67,Qualcomm Incorporated,29,4,2021,2
4/28/2021,136.57,13118140,138.17,138.2731,135.75,Qualcomm Incorporated,28,4,2021,2
4/27/2021,138.01,9284499,138.71,139.38,136.98,Qualcomm Incorporated,27,4,2021,2
4/26/2021,138.96,9715383,135.33,139.69,135.12,Qualcomm Incorporated,26,4,2021,2
4/23/2021,135.43,7669057,133.74,136.1064,133.535,Qualcomm Incorporated,23,4,2021,2
4/22/2021,132.97,8345144,135.37,135.96,132.47,Qualcomm Incorporated,22,4,2021,2
4/21/2021,136.19,7237924,132.82,136.365,132.5,Qualcomm Incorporated,21,4,2021,2
4/20/2021,133.4,7473703,134.55,134.78,132.79,Qualcomm Incorporated,20,4,2021,2
4/19/2021,135.25,8728948,136.9,137.05,134.085,Qualcomm Incorporated,19,4,2021,2
4/16/2021,138.21,6583895,137.62,139.005,136.65,Qualcomm Incorporated,16,4,2021,2
4/15/2021,137.84,11733240,136,137.99,135.57,Qualcomm Incorporated,15,4,2021,2
